TIMESTAMP,RECORD,T_Depth,Transducer_Temp,Sounder_Offset,Temp,SpCond,pH,pH_mV,Turb,DO_sat,DO_conc,Sled_Depth,Sled_PTemp,Sled_Batt_Volt,Sled_Moisture_Sensor,Sled_Fdom,Sled_Fdom_Gain,C7_Sled_Turb,Sled_Turb_Gain,Sled_chl_A,Sled_chl_A_Gain,Sled_YSI_Temp,Sled_YSI_SpCond,Sled_YSI_pH,Sled_YSI_pH_mV,Sled_YSI_Turb,Sled_YSI_DO_sat,Sled_YSI_DO_conc,Distance_to_Bottom,Line_Out,Stop_Dis_to_Bottom,Distance_Behind_Boat,Date_Time,Lat,Long,Depth,UTM_X,UTM_Y,UTM_X_fixed,UTM_Y_fixed,Distance_fixed,DMG_fixed,Distance,DMG
09/15/2015 16:42:51,93188,33.89376,31,0,15.11,0.102,7.62,-86.6,0.5,104.2,10.48,13.82556341,18.71315,13.73986,2130.715,5.339586,100,-0.9266205,100,6.056309,100,11.75,0.086,7.95,-113.7,-0.2,106.1,11.5,65.83254,-129.3492,240.5412,133.1352,09/15/2015 16:42:51,46.75408,-90.55370,33.82516,12782.47619,5179922.42289,12782.47619,5179922.42289,1.310352047,1240.931431,1.310569412,1688.2717
09/15/2015 16:42:52,93189,34.07664,NAN,0,15.11,0.102,7.62,-86.6,0.5,104.2,10.48,13.9454382,18.71315,13.69539,2131.056,5.088734,100,-0.8822519,100,8.653577,100,11.75,0.086,7.95,-113.8,-0.2,106.1,11.5,66.09524,-130.1466,241.9946,133.8393,09/15/2015 16:42:52,46.75409,-90.55371,33.59679,12781.49334,5179922.92105,12781.49334,5179922.92105,1.101893864,1242.033325,1.121438765,1689.393139
09/15/2015 16:42:53,93190,34.07664,31,0,15.11,0.102,7.62,-86.6,0.5,104.3,10.49,14.11847926,18.71315,13.73433,2131.093,4.955713,100,-0.9300494,100,7.008647,100,11.74,0.086,7.95,-113.8,-0.2,106.1,11.51,65.52752,-131.1184,242.9664,134.664,09/15/2015 16:42:53,46.75409,-90.55373,33.65491,12780.22633,5179923.02396,12780.22633,5179923.02396,1.271176663,1243.304501,1.282398836,1690.675537
09/15/2015 16:42:54,93191,33.89376,31,0,15.11,0.102,7.62,-86.6,0.5,104.3,10.49,14.11847926,18.71315,13.7121,2130.752,4.909637,100,-0.9300494,100,6.911376,100,11.73,0.086,7.95,-113.8,0.2,106.2,11.51,64.87153,-132.0154,243.2074,135.6224,09/15/2015 16:42:53,46.75409,-90.55373,33.65491,12780.22633,5179923.02396,12780.22633,5179923.02396,0,1243.304501,1.271176663,1691.946714
09/15/2015 16:42:55,93192,34.19856,31,0,15.11,0.102,7.62,-86.7,0.5,104.3,10.49,14.24585518,18.71315,13.73433,2131.093,5.032506,100,-0.9300494,100,7.041072,100,11.72,0.086,7.95,-113.8,0.1,101.9,11.06,65.43763,-132.8876,245.0636,136.3971,09/15/2015 16:42:55,46.75409,-90.55376,34.14654,12777.88158,5179923.69487,12777.88158,5179923.69487,2.438846707,1245.743348,3.44905009,1695.395764
09/15/2015 16:42:56,93193,34.07664,NAN,0,15.11,0.102,7.62,-86.6,0.5,104.3,10.49,14.23836319,18.71315,13.57315,2131.093,4.573454,100,-0.945408,100,6.907963,100,11.7,0.086,7.95,-113.8,0,102,11.06,65.1342,-133.8594,245.7074,137.4438,09/15/2015 16:42:56,46.75410,-90.55377,34.24394,12776.88364,5179924.10184,12776.88364,5179924.10184,1.077735781,1246.821084,1.736127117,1697.131891
09/15/2015 16:42:57,93194,#VALUE!,31,0,15.1,0.102,7.62,-86.5,0.5,104.2,10.49,14.19340519,18.71315,13.72878,2130.752,5.300428,100,-0.9334624,100,6.358466,100,11.69,0.086,7.95,-113.7,0,102,11.07,NAN,-135.0554,NAN,138.7736,09/15/2015 16:42:57,46.75410,-90.55379,33.86343,12775.54449,5179924.35690,12775.54449,5179924.35690,1.363221052,1248.184305,1.392793407,1698.524685
09/15/2015 16:42:58,93195,34.07664,31,0,15.1,0.102,7.62,-86.5,0.5,104.2,10.49,14.45565206,18.71315,13.73433,2131.093,6.051294,100,-0.9283429,100,6.710008,100,11.68,0.086,7.95,-113.6,0,102.1,11.08,64.42131,-135.7531,247.6011,139.1992,09/15/2015 16:42:58,46.75410,-90.55380,33.83658,12774.51417,5179924.54147,12774.51417,5179924.54147,1.046724896,1249.23103,1.093527697,1699.618212
09/15/2015 16:42:59,93196,#VALUE!,31,0,15.09,0.102,7.62,-86.5,0.5,104.2,10.49,14.598015,18.71315,13.66208,2130.752,6.116141,100,-0.931756,100,6.819225,100,11.66,0.086,7.94,-113.6,-0.1,102.1,11.09,NAN,-136.5256,NAN,139.8493,09/15/2015 16:42:59,46.75410,-90.55382,33.51370,12773.31435,5179924.66899,12773.31435,5179924.66899,1.206577749,1250.437608,1.217120701,1700.835333
09/15/2015 16:43:00,93197,34.19856,NAN,0,15.09,0.102,7.62,-86.6,0.5,104.3,10.49,14.68043292,18.6883,13.81215,2130.41,5.785078,100,-0.9146908,100,7.991599,100,11.65,0.086,7.94,-113.5,-0.1,102.1,11.1,64.01185,-137.4227,249.5987,140.7059,09/15/2015 16:43:00,46.75411,-90.55384,33.73569,12772.08760,5179924.88315,12772.08760,5179924.88315,1.245299066,1251.682907,1.245900921,1702.081234
09/15/2015 16:43:01,93198,34.07664,31,0,15.09,0.102,7.62,-86.6,0.5,104.3,10.49,14.59051997,18.6883,13.72322,2130.752,6.315804,100,-0.9215169,100,6.998409,100,11.63,0.086,7.94,-113.4,-0.1,102.2,11.1,63.97884,-138.0456,249.8936,141.4802,09/15/2015 16:43:00,46.75411,-90.55384,33.73569,12772.08760,5179924.88315,12772.08760,5179924.88315,0,1251.682907,1.245299066,1703.326533
09/15/2015 16:43:02,93199,34.07664,31,0,15.09,0.102,7.63,-86.7,0.5,104.3,10.5,14.79283097,18.71315,13.77324,2131.093,6.402836,100,-0.9249299,100,7.331179,100,11.61,0.086,7.94,-113.3,-0.1,102.2,11.11,63.31509,-138.9177,250.7657,142.1641,09/15/2015 16:43:02,46.75411,-90.55387,33.90888,12769.53397,5179924.97778,12769.53397,5179924.97778,2.555388749,1254.238295,3.613865426,1706.940398
09/15/2015 16:43:03,93200,33.9852,16.2,0,15.09,0.102,7.62,-86.6,0.4,104.2,10.49,14.79283097,18.71315,13.77324,2131.093,6.402836,100,-0.9249299,100,7.331179,100,11.61,0.086,7.94,-113.3,-0.1,102.2,11.11,62.98709,-139.4659,250.9859,142.749,09/15/2015 16:43:03,46.75411,-90.55389,33.84570,12768.24580,5179925.33077,12768.24580,5179925.33077,1.335652905,1255.573948,1.808790815,1708.749189
